id,text,polarization,language
khm_24e014c81b5258b98eb285085be30c22,លោកមិនបានបញ្ជាក់ពីអ្វីដែលជា បន្ទាត់ក្រហម សម្រាប់តៃវ៉ាន់ទេ ប៉ុន្តែលោកបាននិយាយថា យន្តហោះចិន រួមទាំងយន្តហោះ,0,khm
khm_2ad7682764eaa25a4eee8bd4ed5771ee,សាលាដំបូងរាជធានីភ្នំពេញនឹងបន្តជំនុំជម្រះក្តីសំណុំរឿងនេះទៀត នៅថ្ងៃទី២០ ខែតុលា ខាងមុខ ដោយនឹងសាកសួរសាក,0,khm
hau_439a5e0e54eb112dc48b514ea891ce10,"Tir da Salafiya fasikai, wajib ya kufar, ba su gani cewa suna dutsa gaba daya da Shugaba 'yan wutar hawuya",1,hau
hau_9c41a37c99b89c6cf2777a8f578b93fb,"Buhari ya kira ""Ci ma zaune"" amma ya zai laifi. Dr. Gummi ya kira ""Dakikai"" kuna ta suru. #hypocracy shine wani abu! Wannan keke ake kira Intellectual dishonesty. Kalmar farko da kalmomin da ke karshen su ne! Laifi daya, mutane daban-daban.",1,hau
khm_0995d4b8ffdda3ebc6fbd3a5adabee3d,រហូតដល់ ៨៥ ចំណុចដៅ (៧៨%) ត្រូវបានគេលើកឡើងក្នុងដំណើរការធ្វើផែនការយុទ្ធសាស្ត្រ និងគោលនយោបាយជាតិ។,0,khm
khm_fcdf321ff8245b0a0dc086cf2837f110,នៅពេលបញ្ហាប្រឈមបែបនេះ ការសម្រេចចិត្តត្រូវផ្អែកលើការវាយតម្លៃតាមរយៈរូបមន្តដែលបានកំណត់,0,khm
khm_9c5915ca0a54ccd332b83fa67598c3de,ដោយសារនៅក្នុងវិស័យកសិកម្មបច្ចុប្បន្ន ប្រទេសជាច្រើននៅអឺរ៉ុប និងអាស៊ី បានប្រើโดនដើម្បីបាញ់ថ្នាំសម្លាប់សត្វល្អ,0,khm
hau_cc98cf463a6cab0ca0791588024c8bae,Dama na fada Duk kamar alhaji ya yi harabi 😂wlhy comment na sa ta yi gaba nawa,1,hau
khm_920a6584f81febbc7646078295a03540,ខ្ញុំចង់ទៅហែលទឹក,0,khm
khm_1d4c02251354dd35182000c356ab17a3,ការដំណើរការបច្ចេកវិទ្យាបើកទូលាយនៅក្នុងការអប់រំបឋម និងមធ្យមសិក្សាគឺជាគោលដៅមួយរបស់ក្រសួងអប់រំ យុវជន និងកីឡា,0,khm
khm_de78e731d5443bc2d43ef17b6be14c64,"ជាក់ស្តែង ឯកឧត្តមបានបន្តថា ក្នុងរយៈពេល៩ខែដើមឆ្នាំ២០២២នេះ ទេសចរអន្តរជាតិដែលមកទស្សនាកម្ពុជា អាចឡើងដល់១,២៥",0,khm
khm_8d2c81b25c21132a9f959716ff749b99,ខួរក្បាលធំមានអឌ្ឍគោលខាងស្តាំនិងខាងឆ្វេងតភ្ជាប់គ្នាដោយបាច់ប្រសាទហើយមានកំពកបួនគឺកំពកថ្ងាសកំពកសៀតផ្កាកំពកចំហៀងន�,0,khm
khm_19eeac70d534c26bc1458781137e5fef,លោក ពូទីន បានសុក្រឹតច្បាប់ពង្រាយទឹកដីអ៊ុយក្រែន ៤ រួមមានទីក្រុងលូហាន ខណៈដែលសហភាពអឺរ៉ុបសម្រេចចិត្តដាក់វិធ,0,khm
khm_aa22d36616ae0f5fd4972d6bb7d5aa22,បន្ទាប់ពីការស្រូបយកអាស៊ីតរីបូនុយក្លេអីកបានកើតឡើង ការសំយោគប្រូតេអ៊ីនក៏បានកើតឡើងដែរ បន្ទាប់ពីដំណុះគ្រាប,0,khm
hau_2c0c5de91e490026c4d6b2e333be300a,Najeriya kasa ranƙa da keke 😂😂🤦‍♂️,1,hau
hau_9be4235b22e613259ee2b3727ca375b7,bahaushe: bahaushe ga bamaguje? ##url,1,hau
hau_6baca03e391974fd0edd258cc81236c4,"Tunda nake bantaba ganin anhaifi Daban mutum irin natenyaho ba, tsinanne Dan wutar jahannama",1,hau
khm_b2dd4531b900a96747d53b09462df1e4,នៅក្នុងការពង្រីកដែលធំជាងគេបំផុតនៃទឹកដីរុស្ស៊ីក្នុងរយៈពេលយ៉ាងហោចណាស់កន្លះសតវត្ស លោក ពូទីន បានចុះហត្ថលេ,0,khm
hau_1d223533fc365ae63d0a0eaeeb6ac87f,"Wlh gawunna dan walaha ce, jihadi jihadi bismillah kafir kunniya.",1,hau
khm_414263df414ce295d4fe2e7e4d6e5b59,គួរបញ្ជាក់ផងដែរថា នាយករដ្ឋមន្ត្រី ហ៊ុន សែន បានដាក់ពាក្យបណ្តឹងទៅកាន់តុលាការបារាំងកាលពីឆ្នាំ ២០១៩ ដោយចោទប្រកា�,0,khm
khm_6012ef1360019e01a7b65e7c0905982c,បន្ថែមពីលើនេះ ការសិក្សាបានបង្ហាញថា អ្នកដែលមានអាយុលើសពី ៦៥ឆ្នាំមានសន្លាក់រលាកកម្រិតជិត ៥០% ខណៈដែលអាយុចន្លោ�,0,khm
khm_524cd9f103744ea878fd0bb924925de5,ប្រធានស្តីទីគណបក្សសង្គ្រោះជាតិ លោក សម រង្ស៊ី បានធ្វើការបកស្រាយពីពាក្យសំខាន់ៗជាភាសាបារាំង ដែលមាននៅក្នុងសេចក្តី,0,khm
hau_9e7d8941138be246528a1738695c81fb,Kashh ai kaji rashin ilimi da jahilci koma😂. Toh zindiki for the record jahili nasan tabbas bakasan dalilin da yasa shiek gumi ya fadi haka ba da kuma sauran bayanin da yayi akan wannan maganar amma a hakan an bude masa ka’aba ya shiga😂. Wai dan dariqa ke cema wani jahili😂😂,1,hau
khm_2c1f287f32f5bb9faecffa07a27611bb,កត់សំគាល់វិញ្ញាសាគ្រឿងស្រាលៗរាល់ដងអ្នកហាត់ប្រាណជាមួយគ្នា។,0,khm
hau_9c9dbc96ba58c2a03b06828da17a315e,"In Sha Allah BBC ya gama duniya mai Lahira lafiya ba, kawai munafukan banza da asarar da ke cikin gaba na shi",1,hau
khm_9e75823483f42b9363251b45638d1cc3,ដូច្នេះហើយ អ្នកត្រូវប្រាកដថាទទួលទានអាហារល្អៗឲ្យបានគ្រប់គ្រាន់ ដើម្បីឲ្យរាងកាយមានថាមពលគ្រប់គ្រាន់ទាំងថ្ងៃ។,0,khm
khm_cfed2d8a0f542e4364bffcc7d1f9c0c1,ក្រសួងការបរទេស និងភ្នាក់ងារជំនាញកំពុងតាមដានយ៉ាងជិតស្និតអំពីស្ថានភាពកម្មករវៀតណាមនៅកម្ពុជា។,0,khm
khm_44ac347d5d50286c5f8d501ae0e4a788,រៀងរាល់ឆ្នាំមានរបាយការណ៍ជាច្រើនបង្ហាញពីហានិភ័យដែលប៉ះពាល់ដល់សុខភាព ដោយសារការគេងមិនគ្រប់គ្រាន់ ឬមិនទៀងទាត់,0,khm
khm_0ea0c9467f0f2a0cbab822a965bc6a59,ខណៈដែលថវិកានោះអាចឡើងដល់ ១០០ លានផោន ប្រសិនបើខ្សែប្រយុទ្ធ world-class យ៉ាង​ណោះគឺ Ronaldo សម្រេចចិត្តលាលែងពី Old Trafford។,0,khm
hau_3bf77f63f16e902ef61d63499722307d,Garori ne Manchester da mutum goma ake cinsu a extra time kuma babu soja ba!,1,hau
khm_da814edb7c73ca1fbf90e97794d1e62d,បាននិយាយថា នាវានោះបែកចេញជា១៥០បន្ទប់ហើយក្រុមអ្នកមុជទឹកកំពុងស្វែងរកទៅតាមបន្ទប់នីមួយៗ ខណៈដែលក្រុមអាជ្ញាធរបា�,0,khm
khm_7b0c70e63c893fded45393a247087671,នេះគឺជាសវនាការលើកទី​២ ដែលតុលាការចំណាយពេលមួយថ្ងៃដេញដោលសាក្សី។,0,khm
khm_2cdccbab29cfa88e3585979ce1885d39,ភ្នំពេញក្រោន បើកទ្វារកីឡាដ្ឋានទទួលក្រុមវិសាខា នៅវគ្គពាក់កណ្តាលផ្តាច់ព្រ័ត្រថ្ងៃនេះ វេលាម៉ោង៦:៣០ល្ងាច។,0,khm
khm_ef32458afa33090cac0df0178459bb57,បន្ទាប់ពីមានការចែកចាយវីដេអូឃ្លីបព្រោងព្រាតលើបណ្តាញសង្គមហ្វេសប៊ុក មហាជនជាច្រើនបានបង្ហាញយោបល់ ដោយមានអ្នកខ្លះមិន,0,khm
khm_0e5f779a7939e2819b2f0f0c2223b45a,ខ្ញុំចង់​ទៅ​បន្ទប់​ទឹក​ណា​មួយ​ហើយ​ណា​នេះ​!,0,khm
khm_e584b9a7f9a07e8962318eac3b0840f3,ពោធិ៍សាត់៖ ក្នុងកិច្ចប្រជុំនៅមន្ទីរប្រៃសណីយ៍ និងទូរគមនាគមន៍ខេត្តពោធិ៍សាត់ ឯកឧត្តម សូវ វិសុទ្ធី រដ្ឋល�,0,khm
khm_e8d76212672412bb383b140282ae2912,កន្លែងឈរលេខរៀងទីប្រាំមួយ,0,khm
khm_623e5cb8030e44bacf938842728bbab0,(ភ្នំពេញ)៖ នៅដើមឆ្នាំ២០១៩ មានក្រុមហ៊ុនអាកាសចរចំនួន៤៣ ហោះហើរចេញចូលកម្ពុជាជាប្រចាំ ប៉ុន្តែបច្ចុប្បន្នន,0,khm
hau_5053f1bbca8cf6fe48c289625d2f6137,"Nadade banga sakarkaru ba irin fans din Pantami… Shirmen comments da zagi, saka mutane wuta, kazafi da karya a comment da zurfin nuna kiyayya… Idan masu shiryawa ne Allah ya shirya su. Duk Malamai masu amfani da addini domin cika burin su na siyasa da kwadayin duniya, Allah ya shirya su idan masu shiryawa ne. Zamu cikaba da yi musu addua da tunatarwa annabi Muhammadu",1,hau
hau_2bc79d4f042375cdc82d19b376a06dee,#mykaduna tsaro muke bukata ba shirman guda ba #matasa ku dawo hayyacin ku ba maza kuma zaku. ##url,1,hau
khm_ab03c64bf997482d95fc4369ed5bfc3e,មាត្រា ៦៨ នៃរដ្ឋធម្មនុញ្ញកម្ពុជាថា រដ្ឋាភិបាលត្រូវផ្តល់ការអប់រំបឋម និងមធ្យមសិក្សាដោយឥតគិតថ្លៃដល់ប្រជាពលរដ្ឋគ្រប,0,khm
hau_6ee6a4f834dcc4ce3e1d63744226bdca,Ashe yau Di Maria Malamin Yahudawa yayi rally shida abokan aikinsa yan daba kamar aljanna 😂😂😂,1,hau
hau_442ac8b327a9298c339ae70c3023f8fe,"Rabin kano yan nijar ne amma wai suke cema yan kasa bakin haure, saboda bakin ciki da hassada irin na kanawa gasu da arziki kuma ga jin zafin samun wani, nan murja kunya ta zage su mallam daurawa kuma daya daga cikin manyan kano sukayi bellin ta",1,hau
hau_ffeb871cf860decb8280106a4ac73f8b,Hhhhhh ga MAHAUKACI ka 6arawon a kwatu ga 6arawon dala Allah ya rabamu da iyalan su......Duk a APC kafin kaurarwa ba suke so biyan kwalƙwali ba 😂,1,hau
khm_3a841db856d04ae747afc29f5c881b30,ល្បែងឈូង ជាល្បែងសម្រាប់មនុស្សកំលោះក្រមុំ ឬមនុស្សចាស់ៗ ប្រុសស្រី នៅទូទាំងប្រទេសកម្ពុជា ដែលគេនិយមលេងនៅព,0,khm
khm_5cc2f6eee49fdcc643709a94f54223f9,ពេលនោះ ព្រះឥន្ទរាជាបានស្លៀកខ្លួនជាព្រាហ្មណ៍ចាស់ម្នាក់ ហើយមកសុំព្រះភ័ក្រព្រះអង្គទាំងពីរ។,0,khm
khm_9d72fb5b96cd968f5eabbbff85c4a32b,បើសិនជាស្រេកក៏ត្រូវដើរទៅរកទឹកផឹកដែរ។,0,khm
khm_2057f8cb9c6c18e5381fffc61ff3b4cc,នេះគឺបើយោងតាមឯកសាររបស់រាជរដ្ឋាភិបាលកម្ពុជា ដែលបានផ្ញើទៅសម្តេចពញាចក្រី ហេង សំរិន ប្រធានរដ្ឋសភា ពាក់ព័ន្ធនឹងកា�,0,khm
khm_54c3216575d782edefba5aad19ae075d,មត្តេយ្យសិក្សា៖ ក្រសួងអប់រំ យុវជន និងកីឡា បានធ្វើវីដេអូបង្រៀនសម្រាប់កុមារតូចៗនៅថ្នាក់មត្តេយ្យសិក្សាផងដែរ។,0,khm
hau_2b22ef36fc8f8084d5eee00645f96db8,"Gaskia ne, KD naya kauye a!",1,hau
khm_f67a7e0fb02f8a246d0ab6eac6793bcb,លោកអ្នកនាងជាទីមេត្រីថ្ងៃនេះ SBM News សូមនាំយក ជោគជ័យរាសី សម្រាប់ថ្ងៃអាទិត្យ ០៨រោច ខែភទ្របទ ឆ្នាំខាល ចត្វាស័ក ពុទ,0,khm
khm_6c48966bc7a6db52d2bf527e8deb9ca1,ប៉ុន្តែលោក ចិន្តា បានពន្យល់ថា៖ «ដំបូងយើងធ្វើដូចជានៅខាងបាណន់ លក្ខណៈរនាបឫស្សីហើយមានបាដាង និងម៉ាស៊ីនសាំង ម៉ា,0,khm
khm_c93b1d40de8c9e3c31e57112fe2ce259,ដូច្នេះគេអាចមើលឃើញថា ប្រសិនបើសេចក្តីសម្រេចរបស់សហរដ្ឋអាមេរិក និងអាល់បានី មិនឆ្លងក្រុមប្រឹក្សាសន្តិសុខអង្គក,0,khm
khm_96172f2ac22aad7c9db988529c28a184,ប្រាក់នោះនឹងត្រូវបានប្រើដើម្បីជួយអប់រំ និងបណ្តុះបណ្តាលយោធាអ៊ុយក្រែន។,0,khm
hau_07f360030292e36afc19600cf7815c9c,"@USER dan shiyan banza.shegan kafiri, kaduna sai mallam",1,hau
khm_f47726705fc192dbe0a05a5d5c5c4e98,ចាប់តាំងពីយូរណាស់មកហើយ អ្នកស្រុកនៅក្នុងភូមិនោះតែងជួបគ្នាដើម្បីរើសសំបកខ្យងមកដុតធ្វើជាកំបោរ ប៉ុន្តែសំបក,0,khm
